AverageTemperature,date
20.318,1958-05-01
15.411,1958-06-01
14.841,1958-07-01
16.423,1958-08-01
17.769,1958-09-01
22.076,1958-10-01
25.56,1958-11-01
26.692,1958-12-01
28.283,1959-01-01
27.531,1959-02-01
26.396,1959-03-01
22.527,1959-04-01
17.932,1959-05-01
15.553,1959-06-01
14.82,1959-07-01
16.648,1959-08-01
19.742,1959-09-01
22.653,1959-10-01
26.791,1959-11-01
26.302,1959-12-01
28.445,1960-01-01
26.993,1960-02-01
25.44,1960-03-01
21.646,1960-04-01
15.868,1960-05-01
14.11,1960-06-01
14.328,1960-07-01
14.741,1960-08-01
18.719,1960-09-01
22.9,1960-10-01
24.477,1960-11-01
26.859,1960-12-01
28.154,1961-01-01
27.408,1961-02-01
26.164,1961-03-01
22.888,1961-04-01
17.788,1961-05-01
15.112,1961-06-01
13.595,1961-07-01
15.215,1961-08-01
20.277,1961-09-01
23.802,1961-10-01
25.559,1961-11-01
27.609,1961-12-01
27.743,1962-01-01
27.399,1962-02-01
25.309,1962-03-01
21.855,1962-04-01
17.347,1962-05-01
16.748,1962-06-01
14.719,1962-07-01
15.683,1962-08-01
19.213,1962-09-01
22.334,1962-10-01
26.257,1962-11-01
27.028,1962-12-01
27.314,1963-01-01
27.471,1963-02-01
26.21,1963-03-01
21.348,1963-04-01
18.397,1963-05-01
14.793,1963-06-01
13.927,1963-07-01
15.976,1963-08-01
19.303,1963-09-01
22.803,1963-10-01
25.421,1963-11-01
27.411,1963-12-01
27.734,1964-01-01
26.82,1964-02-01
25.976,1964-03-01
22.304,1964-04-01
17.891,1964-05-01
15.501,1964-06-01
15.197,1964-07-01
16.295,1964-08-01
19.896,1964-09-01
21.2,1964-10-01
24.995,1964-11-01
26.0,1964-12-01
27.95,1965-01-01
28.904,1965-02-01
25.641,1965-03-01
21.532,1965-04-01
18.705,1965-05-01
15.538,1965-06-01
13.372,1965-07-01
16.431,1965-08-01
20.311,1965-09-01
23.488,1965-10-01
25.655,1965-11-01
27.578,1965-12-01
27.698,1966-01-01
27.306,1966-02-01
25.769,1966-03-01
22.459,1966-04-01
17.211,1966-05-01
15.427,1966-06-01
13.889,1966-07-01
15.113,1966-08-01
18.86,1966-09-01
21.22,1966-10-01
25.238,1966-11-01
26.142,1966-12-01
28.071,1967-01-01
26.642,1967-02-01
24.051,1967-03-01
22.6,1967-04-01
18.447,1967-05-01
15.032,1967-06-01
13.597,1967-07-01
15.167,1967-08-01
19.005,1967-09-01
24.26,1967-10-01
25.851,1967-11-01
26.782,1967-12-01
28.406,1968-01-01
27.759,1968-02-01
25.906,1968-03-01
22.708,1968-04-01
16.539,1968-05-01
15.499,1968-06-01
13.34,1968-07-01
14.794,1968-08-01
18.537,1968-09-01
22.374,1968-10-01
25.357,1968-11-01
26.327,1968-12-01
29.083,1969-01-01
27.543,1969-02-01
25.438,1969-03-01
21.772,1969-04-01
18.262,1969-05-01
14.625,1969-06-01
15.137,1969-07-01
16.747,1969-08-01
17.714,1969-09-01
23.505,1969-10-01
25.551,1969-11-01
26.794,1969-12-01
28.119,1970-01-01
28.377,1970-02-01
25.659,1970-03-01
21.936,1970-04-01
17.534,1970-05-01
16.086,1970-06-01
14.0,1970-07-01
15.549,1970-08-01
18.593,1970-09-01
23.213,1970-10-01
25.067,1970-11-01
27.176,1970-12-01
28.603,1971-01-01
27.831,1971-02-01
26.133,1971-03-01
21.551,1971-04-01
17.574,1971-05-01
14.082,1971-06-01
13.843,1971-07-01
16.462,1971-08-01
19.737,1971-09-01
23.046,1971-10-01
24.279,1971-11-01
26.711,1971-12-01
27.114,1972-01-01
27.156,1972-02-01
25.166,1972-03-01
21.628,1972-04-01
18.292,1972-05-01
15.673,1972-06-01
14.051,1972-07-01
16.823,1972-08-01
20.193,1972-09-01
23.066,1972-10-01
25.939,1972-11-01
29.044,1972-12-01
28.994,1973-01-01
27.566,1973-02-01
26.185,1973-03-01
23.077,1973-04-01
19.553,1973-05-01
15.929,1973-06-01
16.272,1973-07-01
16.929,1973-08-01
19.404,1973-09-01
22.878,1973-10-01
25.171,1973-11-01
26.995,1973-12-01
26.991,1974-01-01
26.256,1974-02-01
25.862,1974-03-01
21.454,1974-04-01
17.743,1974-05-01
14.361,1974-06-01
14.759,1974-07-01
16.26,1974-08-01
18.592,1974-09-01
21.767,1974-10-01
24.083,1974-11-01
26.729,1974-12-01
27.328,1975-01-01
27.091,1975-02-01
25.074,1975-03-01
21.771,1975-04-01
18.525,1975-05-01
14.918,1975-06-01
16.195,1975-07-01
16.033,1975-08-01
20.15,1975-09-01
21.069,1975-10-01
25.402,1975-11-01
26.756,1975-12-01
26.349,1976-01-01
26.772,1976-02-01
25.286,1976-03-01
21.496,1976-04-01
17.437,1976-05-01
14.533,1976-06-01
14.404,1976-07-01
15.532,1976-08-01
18.734,1976-09-01
21.341,1976-10-01
24.522,1976-11-01
27.915,1976-12-01
28.097,1977-01-01
28.237,1977-02-01
25.338,1977-03-01
21.784,1977-04-01
17.81,1977-05-01
14.553,1977-06-01
13.919,1977-07-01
17.041,1977-08-01
18.632,1977-09-01
23.497,1977-10-01
26.001,1977-11-01
27.801,1977-12-01
27.966,1978-01-01
28.063,1978-02-01
26.514,1978-03-01
22.116,1978-04-01
18.767,1978-05-01
14.889,1978-06-01
13.98,1978-07-01
15.618,1978-08-01
17.885,1978-09-01
21.972,1978-10-01
24.958,1978-11-01
26.534,1978-12-01
29.301,1979-01-01
27.442,1979-02-01
26.275,1979-03-01
22.279,1979-04-01
17.206,1979-05-01
16.006,1979-06-01
14.503,1979-07-01
16.309,1979-08-01
19.589,1979-09-01
22.794,1979-10-01
26.81,1979-11-01
28.514,1979-12-01
28.353,1980-01-01
27.687,1980-02-01
26.776,1980-03-01
22.833,1980-04-01
19.47,1980-05-01
15.648,1980-06-01
14.526,1980-07-01
17.023,1980-08-01
20.883,1980-09-01
23.041,1980-10-01
26.821,1980-11-01
27.973,1980-12-01
28.628,1981-01-01
27.478,1981-02-01
24.965,1981-03-01
23.747,1981-04-01
18.529,1981-05-01
14.963,1981-06-01
14.908,1981-07-01
16.8,1981-08-01
20.905,1981-09-01
22.721,1981-10-01
24.625,1981-11-01
27.7,1981-12-01
28.76,1982-01-01
27.715,1982-02-01
25.069,1982-03-01
22.077,1982-04-01
18.172,1982-05-01
13.831,1982-06-01
13.401,1982-07-01
17.616,1982-08-01
19.207,1982-09-01
22.133,1982-10-01
26.78,1982-11-01
28.165,1982-12-01
28.125,1983-01-01
29.661,1983-02-01
26.259,1983-03-01
20.919,1983-04-01
18.661,1983-05-01
15.404,1983-06-01
13.529,1983-07-01
17.066,1983-08-01
21.149,1983-09-01
23.357,1983-10-01
25.626,1983-11-01
27.377,1983-12-01
26.609,1984-01-01
27.388,1984-02-01
24.552,1984-03-01
21.964,1984-04-01
18.751,1984-05-01
15.203,1984-06-01
13.672,1984-07-01
16.229,1984-08-01
17.983,1984-09-01
22.72,1984-10-01
25.833,1984-11-01
27.299,1984-12-01
28.782,1985-01-01
28.42,1985-02-01
26.761,1985-03-01
22.116,1985-04-01
18.494,1985-05-01
14.357,1985-06-01
14.51,1985-07-01
16.939,1985-08-01
18.907,1985-09-01
22.277,1985-10-01
25.777,1985-11-01
27.181,1985-12-01
28.002,1986-01-01
28.237,1986-02-01
27.437,1986-03-01
22.686,1986-04-01
19.127,1986-05-01
15.629,1986-06-01
14.179,1986-07-01
15.436,1986-08-01
19.893,1986-09-01
21.83,1986-10-01
25.426,1986-11-01
27.237,1986-12-01
28.172,1987-01-01
27.085,1987-02-01
25.006,1987-03-01
23.142,1987-04-01
18.155,1987-05-01
16.083,1987-06-01
14.563,1987-07-01
16.069,1987-08-01
19.668,1987-09-01
23.469,1987-10-01
26.029,1987-11-01
27.428,1987-12-01
29.249,1988-01-01
27.384,1988-02-01
26.547,1988-03-01
22.728,1988-04-01
19.464,1988-05-01
16.168,1988-06-01
15.509,1988-07-01
16.852,1988-08-01
20.565,1988-09-01
24.92,1988-10-01
25.196,1988-11-01
26.979,1988-12-01
27.782,1989-01-01
28.227,1989-02-01
25.669,1989-03-01
22.496,1989-04-01
19.128,1989-05-01
14.366,1989-06-01
13.966,1989-07-01
14.907,1989-08-01
19.812,1989-09-01
23.183,1989-10-01
25.196,1989-11-01
27.622,1989-12-01
28.75,1990-01-01
27.017,1990-02-01
26.935,1990-03-01
22.275,1990-04-01
19.25,1990-05-01
14.792,1990-06-01
15.081,1990-07-01
15.88,1990-08-01
19.357,1990-09-01
23.262,1990-10-01
27.22,1990-11-01
28.45,1990-12-01
28.509,1991-01-01
28.308,1991-02-01
26.148,1991-03-01
22.544,1991-04-01
18.737,1991-05-01
17.034,1991-06-01
15.001,1991-07-01
16.447,1991-08-01
20.014,1991-09-01
24.28,1991-10-01
25.756,1991-11-01
27.071,1991-12-01
27.691,1992-01-01
27.915,1992-02-01
26.888,1992-03-01
22.966,1992-04-01
18.675,1992-05-01
15.507,1992-06-01
15.038,1992-07-01
16.304,1992-08-01
19.206,1992-09-01
22.022,1992-10-01
24.324,1992-11-01
26.655,1992-12-01
28.594,1993-01-01
27.174,1993-02-01
26.009,1993-03-01
23.458,1993-04-01
19.016,1993-05-01
15.132,1993-06-01
15.435,1993-07-01
16.814,1993-08-01
19.453,1993-09-01
22.123,1993-10-01
26.183,1993-11-01
26.531,1993-12-01
28.913,1994-01-01
27.398,1994-02-01
25.015,1994-03-01
21.99,1994-04-01
18.628,1994-05-01
15.227,1994-06-01
14.719,1994-07-01
15.744,1994-08-01
19.546,1994-09-01
23.29,1994-10-01
25.798,1994-11-01
28.095,1994-12-01
28.232,1995-01-01
27.085,1995-02-01
25.067,1995-03-01
21.396,1995-04-01
17.931,1995-05-01
15.546,1995-06-01
14.882,1995-07-01
17.197,1995-08-01
20.642,1995-09-01
22.677,1995-10-01
25.978,1995-11-01
26.829,1995-12-01
28.058,1996-01-01
27.806,1996-02-01
25.849,1996-03-01
21.893,1996-04-01
18.594,1996-05-01
17.401,1996-06-01
15.337,1996-07-01
16.821,1996-08-01
19.967,1996-09-01
23.328,1996-10-01
25.561,1996-11-01
27.289,1996-12-01
27.571,1997-01-01
28.325,1997-02-01
25.075,1997-03-01
22.275,1997-04-01
18.287,1997-05-01
15.174,1997-06-01
13.847,1997-07-01
16.061,1997-08-01
20.646,1997-09-01
23.293,1997-10-01
26.371,1997-11-01
28.107,1997-12-01
28.853,1998-01-01
28.769,1998-02-01
26.865,1998-03-01
22.6,1998-04-01
19.657,1998-05-01
15.837,1998-06-01
14.844,1998-07-01
17.667,1998-08-01
20.606,1998-09-01
23.435,1998-10-01
25.61,1998-11-01
27.235,1998-12-01
29.14,1999-01-01
27.339,1999-02-01
26.212,1999-03-01
21.135,1999-04-01
19.28,1999-05-01
15.636,1999-06-01
15.079,1999-07-01
16.97,1999-08-01
20.659,1999-09-01
23.301,1999-10-01
23.892,1999-11-01
26.131,1999-12-01
27.071,2000-01-01
27.367,2000-02-01
25.474,2000-03-01
21.897,2000-04-01
16.962,2000-05-01
14.402,2000-06-01
15.116,2000-07-01
16.118,2000-08-01
20.99,2000-09-01
22.323,2000-10-01
25.737,2000-11-01
27.059,2000-12-01
29.133,2001-01-01
27.699,2001-02-01
24.822,2001-03-01
22.141,2001-04-01
17.759,2001-05-01
15.939,2001-06-01
14.881,2001-07-01
16.138,2001-08-01
20.222,2001-09-01
21.495,2001-10-01
24.885,2001-11-01
26.399,2001-12-01
27.824,2002-01-01
26.583,2002-02-01
25.962,2002-03-01
23.845,2002-04-01
19.547,2002-05-01
15.482,2002-06-01
14.806,2002-07-01
16.325,2002-08-01
20.414,2002-09-01
23.612,2002-10-01
27.035,2002-11-01
28.095,2002-12-01
28.692,2003-01-01
28.35,2003-02-01
25.23,2003-03-01
22.919,2003-04-01
19.156,2003-05-01
15.922,2003-06-01
15.274,2003-07-01
16.65,2003-08-01
20.542,2003-09-01
22.204,2003-10-01
26.196,2003-11-01
28.149,2003-12-01
28.474,2004-01-01
28.199,2004-02-01
25.973,2004-03-01
22.992,2004-04-01
18.2,2004-05-01
15.841,2004-06-01
14.754,2004-07-01
15.956,2004-08-01
19.112,2004-09-01
24.43,2004-10-01
25.835,2004-11-01
27.677,2004-12-01
28.553,2005-01-01
28.187,2005-02-01
26.784,2005-03-01
24.714,2005-04-01
19.56,2005-05-01
16.161,2005-06-01
15.482,2005-07-01
16.434,2005-08-01
20.545,2005-09-01
23.88,2005-10-01
26.328,2005-11-01
28.134,2005-12-01
29.059,2006-01-01
27.929,2006-02-01
26.302,2006-03-01
21.48,2006-04-01
17.222,2006-05-01
14.223,2006-06-01
14.403,2006-07-01
17.185,2006-08-01
20.629,2006-09-01
24.181,2006-10-01
27.179,2006-11-01
27.381,2006-12-01
28.041,2007-01-01
29.298,2007-02-01
26.174,2007-03-01
22.999,2007-04-01
19.992,2007-05-01
13.724,2007-06-01
14.71,2007-07-01
16.985,2007-08-01
20.545,2007-09-01
23.971,2007-10-01
26.192,2007-11-01
27.21,2007-12-01
29.258,2008-01-01
26.91,2008-02-01
26.265,2008-03-01
21.723,2008-04-01
18.623,2008-05-01
16.256,2008-06-01
14.784,2008-07-01
15.218,2008-08-01
20.702,2008-09-01
24.336,2008-10-01
25.423,2008-11-01
27.213,2008-12-01
28.47,2009-01-01
28.005,2009-02-01
26.233,2009-03-01
22.683,2009-04-01
18.142,2009-05-01
15.881,2009-06-01
15.193,2009-07-01
18.575,2009-08-01
20.552,2009-09-01
23.128,2009-10-01
27.404,2009-11-01
28.021,2009-12-01
28.676,2010-01-01
28.311,2010-02-01
25.995,2010-03-01
23.512,2010-04-01
18.629,2010-05-01
15.488,2010-06-01
15.321,2010-07-01
16.018,2010-08-01
19.321,2010-09-01
22.202,2010-10-01
24.828,2010-11-01
26.637,2010-12-01
28.895,2011-01-01
27.293,2011-02-01
24.789,2011-03-01
21.549,2011-04-01
16.842,2011-05-01
14.569,2011-06-01
15.029,2011-07-01
17.152,2011-08-01
19.491,2011-09-01
23.166,2011-10-01
25.728,2011-11-01
26.701,2011-12-01
27.904,2012-01-01
27.2,2012-02-01
24.699,2012-03-01
22.208,2012-04-01
17.762,2012-05-01
14.674,2012-06-01
14.027,2012-07-01
16.408,2012-08-01
20.474,2012-09-01
23.586,2012-10-01
26.935,2012-11-01
28.417,2012-12-01
29.861,2013-01-01
28.311,2013-02-01
26.59,2013-03-01
23.305,2013-04-01
19.377,2013-05-01
16.018,2013-06-01
15.933,2013-07-01
17.748,2013-08-01
17.748,2013-09-01
