AverageTemperature,date
10.861,1946-04-01
14.066,1946-05-01
20.364,1946-06-01
24.066,1946-07-01
25.212,1946-08-01
20.649,1946-09-01
15.12,1946-10-01
10.599,1946-11-01
2.433,1946-12-01
1.113,1947-01-01
-0.581,1947-02-01
3.256,1947-03-01
9.511,1947-04-01
13.947,1947-05-01
17.184,1947-06-01
23.429,1947-07-01
24.981,1947-08-01
20.619,1947-09-01
13.559,1947-10-01
7.706,1947-11-01
1.279,1947-12-01
1.69,1948-01-01
1.633,1948-02-01
4.395,1948-03-01
11.226,1948-04-01
15.713,1948-05-01
19.227,1948-06-01
23.677,1948-07-01
24.76,1948-08-01
21.011,1948-09-01
15.208,1948-10-01
9.105,1948-11-01
5.906,1948-12-01
2.665,1949-01-01
3.496,1949-02-01
3.206,1949-03-01
8.299,1949-04-01
15.557,1949-05-01
17.715,1949-06-01
22.631,1949-07-01
24.833,1949-08-01
20.892,1949-09-01
14.225,1949-10-01
8.209,1949-11-01
3.503,1949-12-01
1.813,1950-01-01
1.887,1950-02-01
4.775,1950-03-01
10.741,1950-04-01
16.063,1950-05-01
19.101,1950-06-01
24.285,1950-07-01
25.268,1950-08-01
21.306,1950-09-01
13.763,1950-10-01
9.186,1950-11-01
2.886,1950-12-01
0.037,1951-01-01
1.602,1951-02-01
4.65,1951-03-01
9.822,1951-04-01
15.151,1951-05-01
18.433,1951-06-01
22.183,1951-07-01
25.786,1951-08-01
19.027,1951-09-01
15.167,1951-10-01
8.812,1951-11-01
5.09,1951-12-01
1.07,1952-01-01
-0.156,1952-02-01
4.196,1952-03-01
10.318,1952-04-01
14.88,1952-05-01
18.856,1952-06-01
22.657,1952-07-01
24.467,1952-08-01
20.71,1952-09-01
14.539,1952-10-01
9.393,1952-11-01
2.346,1952-12-01
0.159,1953-01-01
0.542,1953-02-01
5.868,1953-03-01
9.169,1953-04-01
14.447,1953-05-01
18.536,1953-06-01
22.706,1953-07-01
23.787,1953-08-01
20.671,1953-09-01
15.183,1953-10-01
7.651,1953-11-01
4.857,1953-12-01
1.641,1954-01-01
2.83,1954-02-01
4.719,1954-03-01
11.209,1954-04-01
14.795,1954-05-01
16.746,1954-06-01
20.792,1954-07-01
24.407,1954-08-01
21.755,1954-09-01
13.795,1954-10-01
9.662,1954-11-01
4.337,1954-12-01
0.308,1955-01-01
2.545,1955-02-01
5.804,1955-03-01
10.79,1955-04-01
14.729,1955-05-01
19.845,1955-06-01
24.878,1955-07-01
24.624,1955-08-01
20.417,1955-09-01
15.048,1955-10-01
8.487,1955-11-01
5.273,1955-12-01
0.895,1956-01-01
0.771,1956-02-01
5.225,1956-03-01
10.205,1956-04-01
15.407,1956-05-01
19.01,1956-06-01
22.429,1956-07-01
22.986,1956-08-01
21.099,1956-09-01
15.492,1956-10-01
8.78,1956-11-01
1.934,1956-12-01
2.043,1957-01-01
0.696,1957-02-01
3.212,1957-03-01
10.769,1957-04-01
14.69,1957-05-01
17.727,1957-06-01
22.405,1957-07-01
24.38,1957-08-01
19.031,1957-09-01
14.694,1957-10-01
10.194,1957-11-01
4.823,1957-12-01
1.463,1958-01-01
2.615,1958-02-01
4.895,1958-03-01
10.575,1958-04-01
14.904,1958-05-01
19.423,1958-06-01
23.188,1958-07-01
23.74,1958-08-01
21.013,1958-09-01
14.229,1958-10-01
9.253,1958-11-01
5.542,1958-12-01
0.627,1959-01-01
4.112,1959-02-01
6.383,1959-03-01
11.51,1959-04-01
15.559,1959-05-01
18.515,1959-06-01
23.399,1959-07-01
24.277,1959-08-01
21.575,1959-09-01
15.442,1959-10-01
9.779,1959-11-01
4.32,1959-12-01
0.792,1960-01-01
3.014,1960-02-01
5.965,1960-03-01
9.625,1960-04-01
14.992,1960-05-01
18.712,1960-06-01
23.333,1960-07-01
25.092,1960-08-01
21.518,1960-09-01
14.749,1960-10-01
10.062,1960-11-01
3.344,1960-12-01
-0.161,1961-01-01
0.928,1961-02-01
5.291,1961-03-01
11.296,1961-04-01
16.243,1961-05-01
19.577,1961-06-01
24.632,1961-07-01
25.04,1961-08-01
22.917,1961-09-01
16.228,1961-10-01
10.185,1961-11-01
4.37,1961-12-01
1.184,1962-01-01
1.922,1962-02-01
4.615,1962-03-01
10.759,1962-04-01
15.584,1962-05-01
18.531,1962-06-01
23.271,1962-07-01
24.679,1962-08-01
21.419,1962-09-01
14.242,1962-10-01
8.895,1962-11-01
4.493,1962-12-01
-0.332,1963-01-01
0.81,1963-02-01
4.81,1963-03-01
11.058,1963-04-01
16.154,1963-05-01
19.431,1963-06-01
23.361,1963-07-01
24.127,1963-08-01
19.445,1963-09-01
14.244,1963-10-01
9.487,1963-11-01
4.924,1963-12-01
2.205,1964-01-01
0.2,1964-02-01
4.53,1964-03-01
12.155,1964-04-01
15.813,1964-05-01
18.428,1964-06-01
23.054,1964-07-01
24.994,1964-08-01
20.205,1964-09-01
14.09,1964-10-01
8.655,1964-11-01
3.868,1964-12-01
1.411,1965-01-01
1.122,1965-02-01
3.16,1965-03-01
8.201,1965-04-01
14.828,1965-05-01
18.869,1965-06-01
22.019,1965-07-01
24.269,1965-08-01
19.683,1965-09-01
14.03,1965-10-01
9.325,1965-11-01
3.338,1965-12-01
0.687,1966-01-01
2.641,1966-02-01
6.035,1966-03-01
10.043,1966-04-01
14.55,1966-05-01
18.037,1966-06-01
22.111,1966-07-01
24.697,1966-08-01
20.233,1966-09-01
15.333,1966-10-01
9.111,1966-11-01
2.135,1966-12-01
0.095,1967-01-01
1.089,1967-02-01
5.416,1967-03-01
10.553,1967-04-01
16.357,1967-05-01
19.374,1967-06-01
23.488,1967-07-01
25.11,1967-08-01
20.522,1967-09-01
14.24,1967-10-01
8.675,1967-11-01
2.277,1967-12-01
1.094,1968-01-01
-0.341,1968-02-01
5.701,1968-03-01
10.577,1968-04-01
14.487,1968-05-01
18.847,1968-06-01
22.652,1968-07-01
23.842,1968-08-01
20.031,1968-09-01
13.418,1968-10-01
9.938,1968-11-01
6.039,1968-12-01
1.19,1969-01-01
1.496,1969-02-01
3.784,1969-03-01
10.343,1969-04-01
15.18,1969-05-01
18.254,1969-06-01
22.591,1969-07-01
23.926,1969-08-01
20.674,1969-09-01
13.82,1969-10-01
8.603,1969-11-01
2.327,1969-12-01
-0.044,1970-01-01
1.998,1970-02-01
1.814,1970-03-01
9.534,1970-04-01
16.013,1970-05-01
18.236,1970-06-01
23.166,1970-07-01
24.382,1970-08-01
21.356,1970-09-01
14.917,1970-10-01
8.87,1970-11-01
2.906,1970-12-01
0.931,1971-01-01
1.6,1971-02-01
4.274,1971-03-01
10.04,1971-04-01
14.703,1971-05-01
18.646,1971-06-01
23.312,1971-07-01
23.845,1971-08-01
19.666,1971-09-01
13.724,1971-10-01
9.059,1971-11-01
4.001,1971-12-01
2.983,1972-01-01
2.187,1972-02-01
5.586,1972-03-01
10.482,1972-04-01
15.148,1972-05-01
18.931,1972-06-01
23.106,1972-07-01
24.224,1972-08-01
20.186,1972-09-01
15.018,1972-10-01
8.761,1972-11-01
4.494,1972-12-01
2.679,1973-01-01
3.002,1973-02-01
4.0,1973-03-01
11.721,1973-04-01
15.052,1973-05-01
18.247,1973-06-01
23.84,1973-07-01
25.647,1973-08-01
20.22,1973-09-01
14.248,1973-10-01
8.119,1973-11-01
2.202,1973-12-01
0.835,1974-01-01
1.198,1974-02-01
3.857,1974-03-01
10.622,1974-04-01
15.564,1974-05-01
18.608,1974-06-01
21.818,1974-07-01
24.38,1974-08-01
19.984,1974-09-01
14.461,1974-10-01
7.755,1974-11-01
2.404,1974-12-01
0.781,1975-01-01
0.624,1975-02-01
4.421,1975-03-01
10.816,1975-04-01
14.948,1975-05-01
19.048,1975-06-01
23.152,1975-07-01
24.676,1975-08-01
22.156,1975-09-01
14.799,1975-10-01
9.654,1975-11-01
2.969,1975-12-01
0.739,1976-01-01
2.986,1976-02-01
4.931,1976-03-01
9.977,1976-04-01
15.15,1976-05-01
18.534,1976-06-01
22.154,1976-07-01
22.831,1976-08-01
19.066,1976-09-01
14.141,1976-10-01
7.475,1976-11-01
2.986,1976-12-01
-1.435,1977-01-01
-0.267,1977-02-01
5.297,1977-03-01
10.465,1977-04-01
14.725,1977-05-01
18.614,1977-06-01
23.708,1977-07-01
23.233,1977-08-01
21.175,1977-09-01
15.545,1977-10-01
10.476,1977-11-01
4.843,1977-12-01
1.157,1978-01-01
-0.542,1978-02-01
4.401,1978-03-01
9.837,1978-04-01
15.481,1978-05-01
20.225,1978-06-01
25.342,1978-07-01
25.571,1978-08-01
20.616,1978-09-01
14.147,1978-10-01
9.139,1978-11-01
4.69,1978-12-01
2.197,1979-01-01
3.689,1979-02-01
5.087,1979-03-01
9.422,1979-04-01
14.45,1979-05-01
20.497,1979-06-01
22.195,1979-07-01
24.641,1979-08-01
20.827,1979-09-01
16.013,1979-10-01
9.612,1979-11-01
5.481,1979-12-01
1.27,1980-01-01
0.088,1980-02-01
4.57,1980-03-01
9.207,1980-04-01
15.418,1980-05-01
20.161,1980-06-01
21.559,1980-07-01
21.938,1980-08-01
19.904,1980-09-01
14.505,1980-10-01
9.735,1980-11-01
3.186,1980-12-01
-0.421,1981-01-01
0.985,1981-02-01
4.747,1981-03-01
10.278,1981-04-01
14.088,1981-05-01
18.114,1981-06-01
23.85,1981-07-01
23.714,1981-08-01
19.342,1981-09-01
14.084,1981-10-01
6.956,1981-11-01
3.816,1981-12-01
0.979,1982-01-01
0.962,1982-02-01
5.674,1982-03-01
10.034,1982-04-01
16.345,1982-05-01
18.47,1982-06-01
21.552,1982-07-01
24.268,1982-08-01
19.819,1982-09-01
15.004,1982-10-01
10.277,1982-11-01
4.652,1982-12-01
1.807,1983-01-01
0.782,1983-02-01
4.727,1983-03-01
12.513,1983-04-01
15.749,1983-05-01
17.473,1983-06-01
21.473,1983-07-01
24.868,1983-08-01
20.931,1983-09-01
13.924,1983-10-01
8.559,1983-11-01
2.657,1983-12-01
-0.502,1984-01-01
-0.975,1984-02-01
2.215,1984-03-01
8.858,1984-04-01
14.3,1984-05-01
20.019,1984-06-01
23.935,1984-07-01
25.569,1984-08-01
20.33,1984-09-01
13.883,1984-10-01
8.99,1984-11-01
3.297,1984-12-01
-0.927,1985-01-01
2.257,1985-02-01
4.989,1985-03-01
10.865,1985-04-01
15.79,1985-05-01
18.155,1985-06-01
23.295,1985-07-01
26.008,1985-08-01
20.966,1985-09-01
14.764,1985-10-01
8.922,1985-11-01
2.292,1985-12-01
-0.412,1986-01-01
-0.355,1986-02-01
4.274,1986-03-01
10.463,1986-04-01
14.803,1986-05-01
18.554,1986-06-01
21.515,1986-07-01
24.569,1986-08-01
20.927,1986-09-01
13.187,1986-10-01
8.316,1986-11-01
4.456,1986-12-01
1.242,1987-01-01
2.098,1987-02-01
5.075,1987-03-01
10.249,1987-04-01
15.471,1987-05-01
19.457,1987-06-01
23.432,1987-07-01
23.993,1987-08-01
20.456,1987-09-01
15.669,1987-10-01
9.251,1987-11-01
4.133,1987-12-01
2.52,1988-01-01
0.458,1988-02-01
4.427,1988-03-01
10.208,1988-04-01
14.794,1988-05-01
19.164,1988-06-01
21.187,1988-07-01
24.609,1988-08-01
20.724,1988-09-01
14.18,1988-10-01
7.425,1988-11-01
3.916,1988-12-01
3.518,1989-01-01
3.579,1989-02-01
6.112,1989-03-01
11.151,1989-04-01
14.775,1989-05-01
17.953,1989-06-01
22.716,1989-07-01
24.655,1989-08-01
21.188,1989-09-01
14.485,1989-10-01
10.308,1989-11-01
4.501,1989-12-01
0.787,1990-01-01
4.543,1990-02-01
6.701,1990-03-01
10.891,1990-04-01
15.677,1990-05-01
20.377,1990-06-01
23.708,1990-07-01
25.64,1990-08-01
21.751,1990-09-01
15.78,1990-10-01
11.484,1990-11-01
5.748,1990-12-01
2.316,1991-01-01
1.697,1991-02-01
5.656,1991-03-01
11.309,1991-04-01
15.499,1991-05-01
20.462,1991-06-01
22.883,1991-07-01
23.282,1991-08-01
21.1,1991-09-01
15.206,1991-10-01
9.097,1991-11-01
4.891,1991-12-01
2.676,1992-01-01
2.367,1992-02-01
6.0,1992-03-01
10.839,1992-04-01
14.249,1992-05-01
18.109,1992-06-01
22.843,1992-07-01
23.78,1992-08-01
20.059,1992-09-01
14.666,1992-10-01
9.387,1992-11-01
4.836,1992-12-01
2.798,1993-01-01
3.185,1993-02-01
5.086,1993-03-01
9.636,1993-04-01
14.63,1993-05-01
18.187,1993-06-01
20.766,1993-07-01
22.171,1993-08-01
19.637,1993-09-01
13.98,1993-10-01
10.305,1993-11-01
4.281,1993-12-01
1.296,1994-01-01
2.507,1994-02-01
4.268,1994-03-01
11.411,1994-04-01
16.314,1994-05-01
19.189,1994-06-01
24.888,1994-07-01
26.341,1994-08-01
21.902,1994-09-01
16.092,1994-10-01
10.114,1994-11-01
4.435,1994-12-01
1.464,1995-01-01
2.174,1995-02-01
5.435,1995-03-01
10.679,1995-04-01
15.526,1995-05-01
17.908,1995-06-01
23.441,1995-07-01
25.213,1995-08-01
20.12,1995-09-01
15.897,1995-10-01
8.538,1995-11-01
3.31,1995-12-01
1.545,1996-01-01
1.309,1996-02-01
4.92,1996-03-01
8.684,1996-04-01
14.42,1996-05-01
18.97,1996-06-01
23.01,1996-07-01
23.773,1996-08-01
20.075,1996-09-01
14.766,1996-10-01
9.263,1996-11-01
4.259,1996-12-01
1.896,1997-01-01
2.506,1997-02-01
5.979,1997-03-01
10.93,1997-04-01
15.409,1997-05-01
19.195,1997-06-01
23.307,1997-07-01
23.822,1997-08-01
20.049,1997-09-01
14.203,1997-10-01
10.721,1997-11-01
5.012,1997-12-01
0.929,1998-01-01
3.016,1998-02-01
6.275,1998-03-01
12.974,1998-04-01
16.985,1998-05-01
18.784,1998-06-01
22.974,1998-07-01
24.286,1998-08-01
21.971,1998-09-01
16.728,1998-10-01
9.246,1998-11-01
4.769,1998-12-01
2.016,1999-01-01
1.863,1999-02-01
5.899,1999-03-01
10.678,1999-04-01
15.903,1999-05-01
19.809,1999-06-01
23.062,1999-07-01
25.547,1999-08-01
22.698,1999-09-01
15.701,1999-10-01
9.861,1999-11-01
3.924,1999-12-01
2.731,2000-01-01
0.916,2000-02-01
4.867,2000-03-01
10.117,2000-04-01
16.062,2000-05-01
19.393,2000-06-01
24.327,2000-07-01
25.433,2000-08-01
21.525,2000-09-01
15.389,2000-10-01
9.479,2000-11-01
3.767,2000-12-01
0.334,2001-01-01
1.417,2001-02-01
5.169,2001-03-01
11.353,2001-04-01
16.049,2001-05-01
19.56,2001-06-01
24.179,2001-07-01
23.882,2001-08-01
20.207,2001-09-01
15.226,2001-10-01
9.076,2001-11-01
2.948,2001-12-01
2.587,2002-01-01
3.476,2002-02-01
7.354,2002-03-01
12.422,2002-04-01
15.69,2002-05-01
18.971,2002-06-01
23.735,2002-07-01
24.074,2002-08-01
20.675,2002-09-01
14.893,2002-10-01
7.054,2002-11-01
3.117,2002-12-01
1.019,2003-01-01
2.235,2003-02-01
4.853,2003-03-01
11.327,2003-04-01
15.819,2003-05-01
19.436,2003-06-01
20.559,2003-07-01
23.393,2003-08-01
21.089,2003-09-01
14.421,2003-10-01
11.147,2003-11-01
4.786,2003-12-01
1.641,2004-01-01
3.583,2004-02-01
5.782,2004-03-01
11.407,2004-04-01
16.465,2004-05-01
20.415,2004-06-01
24.377,2004-07-01
24.271,2004-08-01
21.631,2004-09-01
15.083,2004-10-01
11.309,2004-11-01
5.264,2004-12-01
1.56,2005-01-01
1.399,2005-02-01
4.767,2005-03-01
11.144,2005-04-01
14.474,2005-05-01
20.47,2005-06-01
22.701,2005-07-01
25.111,2005-08-01
21.892,2005-09-01
16.05,2005-10-01
9.549,2005-11-01
1.554,2005-12-01
0.992,2006-01-01
2.51,2006-02-01
5.263,2006-03-01
9.423,2006-04-01
15.667,2006-05-01
19.183,2006-06-01
22.669,2006-07-01
25.596,2006-08-01
20.726,2006-09-01
15.906,2006-10-01
10.43,2006-11-01
4.72,2006-12-01
3.051,2007-01-01
4.214,2007-02-01
5.938,2007-03-01
9.962,2007-04-01
15.613,2007-05-01
20.092,2007-06-01
21.814,2007-07-01
25.51,2007-08-01
22.532,2007-09-01
15.69,2007-10-01
9.2,2007-11-01
4.69,2007-12-01
1.408,2008-01-01
1.211,2008-02-01
6.757,2008-03-01
11.337,2008-04-01
15.444,2008-05-01
18.747,2008-06-01
24.062,2008-07-01
24.036,2008-08-01
21.297,2008-09-01
15.879,2008-10-01
9.176,2008-11-01
5.145,2008-12-01
2.516,2009-01-01
3.682,2009-02-01
6.068,2009-03-01
11.228,2009-04-01
16.348,2009-05-01
19.523,2009-06-01
22.529,2009-07-01
23.674,2009-08-01
20.453,2009-09-01
15.296,2009-10-01
9.655,2009-11-01
4.234,2009-12-01
2.197,2010-01-01
2.911,2010-02-01
5.372,2010-03-01
9.196,2010-04-01
14.923,2010-05-01
20.337,2010-06-01
24.28,2010-07-01
26.642,2010-08-01
22.31,2010-09-01
15.892,2010-10-01
9.53,2010-11-01
4.997,2010-12-01
-0.047,2011-01-01
3.279,2011-02-01
4.196,2011-03-01
10.11,2011-04-01
15.014,2011-05-01
19.978,2011-06-01
24.041,2011-07-01
25.001,2011-08-01
21.754,2011-09-01
15.429,2011-10-01
10.88,2011-11-01
3.218,2011-12-01
0.628,2012-01-01
0.704,2012-02-01
4.944,2012-03-01
10.693,2012-04-01
15.587,2012-05-01
18.707,2012-06-01
23.651,2012-07-01
25.703,2012-08-01
22.933,2012-09-01
15.698,2012-10-01
8.983,2012-11-01
2.557,2012-12-01
0.563,2013-01-01
1.528,2013-02-01
6.353,2013-03-01
10.102,2013-04-01
15.256,2013-05-01
19.961,2013-06-01
24.286,2013-07-01
25.669,2013-08-01
25.669,2013-09-01
