AverageTemperature,date
20.58,1948-11-01
16.211,1948-12-01
14.716,1949-01-01
16.02,1949-02-01
20.836,1949-03-01
23.894,1949-04-01
30.683,1949-05-01
33.221,1949-06-01
33.814,1949-07-01
33.983,1949-08-01
30.515,1949-09-01
26.269,1949-10-01
21.089,1949-11-01
16.106,1949-12-01
14.417,1950-01-01
15.878,1950-02-01
20.987,1950-03-01
25.691,1950-04-01
29.687,1950-05-01
32.883,1950-06-01
33.786,1950-07-01
33.531,1950-08-01
31.718,1950-09-01
26.744,1950-10-01
21.719,1950-11-01
17.269,1950-12-01
15.89,1951-01-01
17.7,1951-02-01
21.531,1951-03-01
25.722,1951-04-01
30.856,1951-05-01
33.118,1951-06-01
34.784,1951-07-01
34.221,1951-08-01
32.627,1951-09-01
27.624,1951-10-01
21.669,1951-11-01
16.689,1951-12-01
16.005,1952-01-01
19.006,1952-02-01
21.707,1952-03-01
26.271,1952-04-01
30.359,1952-05-01
32.64,1952-06-01
33.593,1952-07-01
34.24,1952-08-01
32.113,1952-09-01
26.578,1952-10-01
20.948,1952-11-01
17.659,1952-12-01
17.438,1953-01-01
18.437,1953-02-01
21.004,1953-03-01
25.775,1953-04-01
30.897,1953-05-01
33.323,1953-06-01
34.185,1953-07-01
33.667,1953-08-01
30.968,1953-09-01
27.411,1953-10-01
20.847,1953-11-01
14.921,1953-12-01
15.889,1954-01-01
18.841,1954-02-01
22.656,1954-03-01
25.322,1954-04-01
30.624,1954-05-01
33.43,1954-06-01
34.55,1954-07-01
34.302,1954-08-01
31.308,1954-09-01
26.82,1954-10-01
21.723,1954-11-01
16.673,1954-12-01
15.757,1955-01-01
18.13,1955-02-01
21.54,1955-03-01
25.725,1955-04-01
29.735,1955-05-01
33.493,1955-06-01
33.89,1955-07-01
33.448,1955-08-01
31.234,1955-09-01
26.406,1955-10-01
21.818,1955-11-01
16.588,1955-12-01
14.79,1956-01-01
18.643,1956-02-01
21.572,1956-03-01
24.668,1956-04-01
29.103,1956-05-01
33.435,1956-06-01
34.172,1956-07-01
34.309,1956-08-01
31.641,1956-09-01
26.208,1956-10-01
20.183,1956-11-01
16.173,1956-12-01
14.631,1957-01-01
15.949,1957-02-01
20.91,1957-03-01
24.574,1957-04-01
29.008,1957-05-01
32.967,1957-06-01
34.34,1957-07-01
34.18,1957-08-01
31.564,1957-09-01
27.322,1957-10-01
21.312,1957-11-01
16.8,1957-12-01
15.479,1958-01-01
17.595,1958-02-01
23.015,1958-03-01
27.445,1958-04-01
30.864,1958-05-01
33.222,1958-06-01
33.928,1958-07-01
34.385,1958-08-01
31.353,1958-09-01
26.424,1958-10-01
20.633,1958-11-01
17.211,1958-12-01
15.388,1959-01-01
15.294,1959-02-01
20.264,1959-03-01
26.387,1959-04-01
30.321,1959-05-01
33.37,1959-06-01
33.366,1959-07-01
32.927,1959-08-01
30.203,1959-09-01
26.422,1959-10-01
19.971,1959-11-01
15.523,1959-12-01
16.039,1960-01-01
19.099,1960-02-01
21.829,1960-03-01
26.281,1960-04-01
30.402,1960-05-01
33.298,1960-06-01
34.309,1960-07-01
33.889,1960-08-01
32.146,1960-09-01
25.818,1960-10-01
22.112,1960-11-01
17.667,1960-12-01
16.465,1961-01-01
17.765,1961-02-01
20.968,1961-03-01
25.392,1961-04-01
30.136,1961-05-01
33.26,1961-06-01
34.07,1961-07-01
33.992,1961-08-01
30.538,1961-09-01
25.992,1961-10-01
20.837,1961-11-01
16.986,1961-12-01
15.971,1962-01-01
18.4,1962-02-01
22.843,1962-03-01
25.762,1962-04-01
30.431,1962-05-01
33.887,1962-06-01
35.061,1962-07-01
34.561,1962-08-01
31.638,1962-09-01
26.834,1962-10-01
21.941,1962-11-01
17.454,1962-12-01
17.09,1963-01-01
19.211,1963-02-01
21.681,1963-03-01
26.043,1963-04-01
28.905,1963-05-01
33.556,1963-06-01
34.842,1963-07-01
34.118,1963-08-01
31.651,1963-09-01
26.908,1963-10-01
21.383,1963-11-01
16.03,1963-12-01
14.133,1964-01-01
17.377,1964-02-01
22.392,1964-03-01
25.822,1964-04-01
29.976,1964-05-01
33.596,1964-06-01
34.128,1964-07-01
33.427,1964-08-01
30.954,1964-09-01
25.424,1964-10-01
20.553,1964-11-01
15.512,1964-12-01
15.442,1965-01-01
18.212,1965-02-01
21.758,1965-03-01
24.502,1965-04-01
30.146,1965-05-01
33.737,1965-06-01
34.391,1965-07-01
34.257,1965-08-01
31.887,1965-09-01
26.701,1965-10-01
21.423,1965-11-01
16.695,1965-12-01
17.098,1966-01-01
17.741,1966-02-01
21.078,1966-03-01
25.818,1966-04-01
30.999,1966-05-01
34.117,1966-06-01
34.483,1966-07-01
34.685,1966-08-01
32.157,1966-09-01
27.239,1966-10-01
21.775,1966-11-01
17.198,1966-12-01
15.457,1967-01-01
16.792,1967-02-01
20.274,1967-03-01
24.597,1967-04-01
29.88,1967-05-01
32.649,1967-06-01
34.02,1967-07-01
33.129,1967-08-01
31.625,1967-09-01
27.029,1967-10-01
20.781,1967-11-01
15.842,1967-12-01
15.265,1968-01-01
16.18,1968-02-01
21.707,1968-03-01
24.254,1968-04-01
29.101,1968-05-01
32.924,1968-06-01
34.502,1968-07-01
33.204,1968-08-01
31.135,1968-09-01
26.779,1968-10-01
22.044,1968-11-01
18.021,1968-12-01
16.313,1969-01-01
17.938,1969-02-01
24.273,1969-03-01
25.564,1969-04-01
30.693,1969-05-01
33.987,1969-06-01
33.924,1969-07-01
33.709,1969-08-01
31.719,1969-09-01
27.428,1969-10-01
21.025,1969-11-01
17.818,1969-12-01
15.911,1970-01-01
18.869,1970-02-01
22.011,1970-03-01
27.153,1970-04-01
30.785,1970-05-01
33.368,1970-06-01
34.088,1970-07-01
33.77,1970-08-01
31.094,1970-09-01
26.731,1970-10-01
22.023,1970-11-01
15.932,1970-12-01
15.686,1971-01-01
17.564,1971-02-01
21.793,1971-03-01
24.497,1971-04-01
30.41,1971-05-01
32.05,1971-06-01
34.131,1971-07-01
33.729,1971-08-01
31.223,1971-09-01
25.655,1971-10-01
20.823,1971-11-01
15.146,1971-12-01
14.869,1972-01-01
16.372,1972-02-01
21.045,1972-03-01
25.415,1972-04-01
29.413,1972-05-01
33.509,1972-06-01
33.999,1972-07-01
34.06,1972-08-01
31.543,1972-09-01
27.41,1972-10-01
21.095,1972-11-01
14.509,1972-12-01
14.414,1973-01-01
19.504,1973-02-01
21.95,1973-03-01
26.818,1973-04-01
30.871,1973-05-01
32.4,1973-06-01
33.819,1973-07-01
34.083,1973-08-01
32.09,1973-09-01
26.97,1973-10-01
20.438,1973-11-01
15.981,1973-12-01
14.578,1974-01-01
17.221,1974-02-01
21.161,1974-03-01
25.991,1974-04-01
30.272,1974-05-01
33.338,1974-06-01
33.691,1974-07-01
33.821,1974-08-01
31.752,1974-09-01
26.761,1974-10-01
21.611,1974-11-01
16.251,1974-12-01
14.998,1975-01-01
17.316,1975-02-01
21.25,1975-03-01
24.65,1975-04-01
30.331,1975-05-01
32.616,1975-06-01
34.256,1975-07-01
33.142,1975-08-01
32.135,1975-09-01
25.545,1975-10-01
21.352,1975-11-01
15.709,1975-12-01
15.213,1976-01-01
16.708,1976-02-01
19.995,1976-03-01
24.98,1976-04-01
29.863,1976-05-01
33.058,1976-06-01
33.248,1976-07-01
33.406,1976-08-01
31.152,1976-09-01
27.552,1976-10-01
20.788,1976-11-01
18.049,1976-12-01
14.064,1977-01-01
18.794,1977-02-01
22.698,1977-03-01
25.586,1977-04-01
30.818,1977-05-01
33.973,1977-06-01
34.582,1977-07-01
34.975,1977-08-01
32.219,1977-09-01
26.815,1977-10-01
20.795,1977-11-01
17.816,1977-12-01
16.534,1978-01-01
18.708,1978-02-01
22.284,1978-03-01
27.126,1978-04-01
31.502,1978-05-01
33.024,1978-06-01
34.205,1978-07-01
33.097,1978-08-01
31.235,1978-09-01
26.754,1978-10-01
20.168,1978-11-01
17.884,1978-12-01
16.241,1979-01-01
19.511,1979-02-01
22.203,1979-03-01
27.288,1979-04-01
30.758,1979-05-01
34.24,1979-06-01
34.33,1979-07-01
33.768,1979-08-01
32.502,1979-09-01
27.695,1979-10-01
22.156,1979-11-01
16.283,1979-12-01
15.549,1980-01-01
17.823,1980-02-01
22.506,1980-03-01
27.074,1980-04-01
30.94,1980-05-01
33.712,1980-06-01
34.813,1980-07-01
33.899,1980-08-01
31.395,1980-09-01
26.943,1980-10-01
22.076,1980-11-01
16.678,1980-12-01
16.893,1981-01-01
18.048,1981-02-01
21.949,1981-03-01
26.326,1981-04-01
30.234,1981-05-01
33.256,1981-06-01
34.55,1981-07-01
34.269,1981-08-01
31.583,1981-09-01
26.973,1981-10-01
20.988,1981-11-01
17.775,1981-12-01
15.992,1982-01-01
15.822,1982-02-01
20.425,1982-03-01
25.596,1982-04-01
30.011,1982-05-01
33.03,1982-06-01
33.752,1982-07-01
33.213,1982-08-01
31.99,1982-09-01
26.487,1982-10-01
18.921,1982-11-01
14.847,1982-12-01
13.877,1983-01-01
15.669,1983-02-01
19.376,1983-03-01
24.599,1983-04-01
30.89,1983-05-01
33.739,1983-06-01
34.848,1983-07-01
34.04,1983-08-01
31.239,1983-09-01
25.355,1983-10-01
21.375,1983-11-01
16.785,1983-12-01
15.033,1984-01-01
17.441,1984-02-01
22.178,1984-03-01
26.245,1984-04-01
29.717,1984-05-01
32.165,1984-06-01
33.951,1984-07-01
32.393,1984-08-01
31.062,1984-09-01
25.232,1984-10-01
20.78,1984-11-01
15.718,1984-12-01
16.896,1985-01-01
15.98,1985-02-01
21.18,1985-03-01
25.287,1985-04-01
30.255,1985-05-01
32.286,1985-06-01
33.503,1985-07-01
34.441,1985-08-01
31.059,1985-09-01
26.018,1985-10-01
22.174,1985-11-01
16.265,1985-12-01
15.188,1986-01-01
17.914,1986-02-01
21.897,1986-03-01
25.415,1986-04-01
30.322,1986-05-01
32.7,1986-06-01
34.56,1986-07-01
34.517,1986-08-01
31.558,1986-09-01
27.307,1986-10-01
20.721,1986-11-01
15.674,1986-12-01
15.976,1987-01-01
19.473,1987-02-01
21.064,1987-03-01
25.811,1987-04-01
31.485,1987-05-01
33.457,1987-06-01
35.544,1987-07-01
34.812,1987-08-01
32.34,1987-09-01
27.077,1987-10-01
21.474,1987-11-01
17.281,1987-12-01
14.925,1988-01-01
17.865,1988-02-01
22.227,1988-03-01
26.048,1988-04-01
31.497,1988-05-01
33.887,1988-06-01
35.04,1988-07-01
34.69,1988-08-01
32.439,1988-09-01
27.281,1988-10-01
20.769,1988-11-01
17.034,1988-12-01
12.901,1989-01-01
15.53,1989-02-01
21.097,1989-03-01
25.227,1989-04-01
31.336,1989-05-01
33.169,1989-06-01
35.183,1989-07-01
34.636,1989-08-01
31.413,1989-09-01
26.696,1989-10-01
22.349,1989-11-01
16.211,1989-12-01
14.857,1990-01-01
17.205,1990-02-01
21.415,1990-03-01
25.701,1990-04-01
31.376,1990-05-01
33.765,1990-06-01
34.658,1990-07-01
34.263,1990-08-01
31.999,1990-09-01
27.141,1990-10-01
21.648,1990-11-01
18.197,1990-12-01
15.892,1991-01-01
17.732,1991-02-01
21.711,1991-03-01
27.546,1991-04-01
30.374,1991-05-01
33.347,1991-06-01
33.43,1991-07-01
33.366,1991-08-01
31.051,1991-09-01
26.721,1991-10-01
21.169,1991-11-01
16.976,1991-12-01
12.759,1992-01-01
15.242,1992-02-01
19.252,1992-03-01
25.184,1992-04-01
30.327,1992-05-01
33.253,1992-06-01
33.615,1992-07-01
33.688,1992-08-01
31.322,1992-09-01
25.819,1992-10-01
20.649,1992-11-01
16.145,1992-12-01
14.405,1993-01-01
16.272,1993-02-01
21.416,1993-03-01
25.078,1993-04-01
29.826,1993-05-01
33.222,1993-06-01
34.667,1993-07-01
34.743,1993-08-01
32.035,1993-09-01
27.449,1993-10-01
21.671,1993-11-01
18.108,1993-12-01
17.302,1994-01-01
17.778,1994-02-01
21.431,1994-03-01
27.226,1994-04-01
31.287,1994-05-01
33.964,1994-06-01
33.776,1994-07-01
34.383,1994-08-01
32.251,1994-09-01
27.838,1994-10-01
22.455,1994-11-01
15.88,1994-12-01
16.538,1995-01-01
18.105,1995-02-01
21.185,1995-03-01
25.575,1995-04-01
31.312,1995-05-01
34.024,1995-06-01
34.15,1995-07-01
34.81,1995-08-01
31.653,1995-09-01
27.308,1995-10-01
20.871,1995-11-01
16.339,1995-12-01
16.271,1996-01-01
19.026,1996-02-01
21.734,1996-03-01
26.062,1996-04-01
31.998,1996-05-01
33.656,1996-06-01
35.693,1996-07-01
35.049,1996-08-01
32.207,1996-09-01
26.763,1996-10-01
20.948,1996-11-01
17.789,1996-12-01
15.886,1997-01-01
16.622,1997-02-01
19.952,1997-03-01
25.224,1997-04-01
30.671,1997-05-01
34.103,1997-06-01
34.962,1997-07-01
33.979,1997-08-01
32.49,1997-09-01
27.555,1997-10-01
21.482,1997-11-01
17.486,1997-12-01
15.161,1998-01-01
18.436,1998-02-01
21.224,1998-03-01
26.967,1998-04-01
31.585,1998-05-01
34.911,1998-06-01
35.482,1998-07-01
36.066,1998-08-01
33.58,1998-09-01
27.424,1998-10-01
22.699,1998-11-01
18.71,1998-12-01
16.112,1999-01-01
20.072,1999-02-01
21.583,1999-03-01
27.256,1999-04-01
32.229,1999-05-01
34.628,1999-06-01
35.105,1999-07-01
35.709,1999-08-01
33.023,1999-09-01
28.101,1999-10-01
22.306,1999-11-01
17.163,1999-12-01
15.874,2000-01-01
17.802,2000-02-01
21.34,2000-03-01
28.292,2000-04-01
32.16,2000-05-01
34.458,2000-06-01
36.471,2000-07-01
35.868,2000-08-01
32.198,2000-09-01
27.266,2000-10-01
20.869,2000-11-01
17.117,2000-12-01
14.811,2001-01-01
17.575,2001-02-01
23.051,2001-03-01
27.345,2001-04-01
31.837,2001-05-01
34.072,2001-06-01
35.43,2001-07-01
35.8,2001-08-01
32.85,2001-09-01
27.905,2001-10-01
21.364,2001-11-01
19.196,2001-12-01
15.404,2002-01-01
18.417,2002-02-01
22.567,2002-03-01
26.266,2002-04-01
31.846,2002-05-01
34.253,2002-06-01
35.924,2002-07-01
34.951,2002-08-01
32.59,2002-09-01
28.202,2002-10-01
21.8,2002-11-01
17.308,2002-12-01
15.954,2003-01-01
19.168,2003-02-01
21.79,2003-03-01
27.161,2003-04-01
32.114,2003-05-01
34.673,2003-06-01
34.955,2003-07-01
35.552,2003-08-01
32.869,2003-09-01
27.842,2003-10-01
22.009,2003-11-01
17.713,2003-12-01
17.26,2004-01-01
18.284,2004-02-01
23.068,2004-03-01
26.232,2004-04-01
31.538,2004-05-01
34.018,2004-06-01
35.375,2004-07-01
34.761,2004-08-01
32.045,2004-09-01
27.848,2004-10-01
22.235,2004-11-01
15.564,2004-12-01
15.239,2005-01-01
18.254,2005-02-01
22.74,2005-03-01
27.1,2005-04-01
30.836,2005-05-01
34.196,2005-06-01
35.289,2005-07-01
35.181,2005-08-01
32.194,2005-09-01
26.969,2005-10-01
21.696,2005-11-01
18.252,2005-12-01
16.425,2006-01-01
18.963,2006-02-01
22.461,2006-03-01
26.266,2006-04-01
31.899,2006-05-01
35.038,2006-06-01
35.271,2006-07-01
35.502,2006-08-01
32.376,2006-09-01
28.23,2006-10-01
21.515,2006-11-01
14.757,2006-12-01
14.202,2007-01-01
19.01,2007-02-01
22.44,2007-03-01
26.867,2007-04-01
32.406,2007-05-01
34.693,2007-06-01
35.202,2007-07-01
35.203,2007-08-01
32.907,2007-09-01
27.676,2007-10-01
22.156,2007-11-01
17.429,2007-12-01
14.446,2008-01-01
16.9,2008-02-01
24.021,2008-03-01
27.813,2008-04-01
31.738,2008-05-01
34.321,2008-06-01
35.644,2008-07-01
35.188,2008-08-01
33.144,2008-09-01
27.234,2008-10-01
21.254,2008-11-01
16.03,2008-12-01
15.012,2009-01-01
19.554,2009-02-01
22.138,2009-03-01
26.745,2009-04-01
31.909,2009-05-01
35.046,2009-06-01
35.373,2009-07-01
35.345,2009-08-01
32.454,2009-09-01
27.699,2009-10-01
22.506,2009-11-01
18.152,2009-12-01
17.409,2010-01-01
20.311,2010-02-01
24.023,2010-03-01
27.657,2010-04-01
31.933,2010-05-01
35.362,2010-06-01
36.182,2010-07-01
36.357,2010-08-01
33.346,2010-09-01
28.805,2010-10-01
21.962,2010-11-01
17.014,2010-12-01
17.447,2011-01-01
18.945,2011-02-01
21.474,2011-03-01
26.807,2011-04-01
31.968,2011-05-01
34.882,2011-06-01
35.908,2011-07-01
35.496,2011-08-01
32.914,2011-09-01
27.574,2011-10-01
20.413,2011-11-01
15.795,2011-12-01
15.939,2012-01-01
18.067,2012-02-01
21.121,2012-03-01
26.77,2012-04-01
32.754,2012-05-01
35.313,2012-06-01
36.495,2012-07-01
35.731,2012-08-01
32.811,2012-09-01
28.377,2012-10-01
22.433,2012-11-01
18.056,2012-12-01
16.947,2013-01-01
19.614,2013-02-01
22.505,2013-03-01
26.874,2013-04-01
31.147,2013-05-01
34.45,2013-06-01
35.706,2013-07-01
34.683,2013-08-01
34.683,2013-09-01
